id,category_id,name,price,original_price,stock,sales,main_image,images,description,detail,status,created_at,update_time,cover_image,is_recommend,sale_count
575,13,时尚手机424,909.43,337.33,27,538,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1001/800/800",这是第64号商品的描述,<p>这是第64号商品的详细描述</p>,1,"2025-04-02 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,0,3
576,18,热销手机104,152.19,498.09,71,832,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1004/800/800",这是第65号商品的描述,<p>这是第65号商品的详细描述</p>,1,"2025-04-02 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/25/800/800,0,982
577,17,高端电脑60,531.15,565.36,4,187,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1002/800/800",这是第66号商品的描述,<p>这是第66号商品的详细描述</p>,1,"2025-04-08 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/24/800/800,0,726
578,7,高端男装614,45.12,414.65,83,483,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/100/800/800",这是第67号商品的描述,<p>这是第67号商品的详细描述</p>,1,"2025-04-03 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/20/800/800,0,567
579,18,热销电脑513,988.48,452.80,2,980,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/10/800/800",这是第68号商品的描述,<p>这是第68号商品的详细描述</p>,1,"2025-04-09 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/22/800/800,0,821
580,16,高端男装368,302.99,493.74,79,40,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1004/800/800",这是第69号商品的描述,<p>这是第69号商品的详细描述</p>,1,"2025-04-07 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/29/800/800,0,346
581,8,时尚手机154,760.55,392.32,83,101,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1/800/800",这是第70号商品的描述,<p>这是第70号商品的详细描述</p>,1,"2025-04-15 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,0,979
582,8,热销女装868,257.69,776.82,45,859,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1003/800/800",这是第71号商品的描述,<p>这是第71号商品的详细描述</p>,1,"2025-03-29 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/20/800/800,0,98
583,6,新款手机314,446.16,343.47,6,439,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1002/800/800",这是第72号商品的描述,<p>这是第72号商品的详细描述</p>,1,"2025-04-03 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,0,699
584,12,精品童装143,333.83,235.87,59,868,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1005/800/800",这是第73号商品的描述,<p>这是第73号商品的详细描述</p>,1,"2025-04-05 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/21/800/800,0,307
585,16,时尚童装600,725.18,1038.02,0,343,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/10/800/800",这是第74号商品的描述,<p>这是第74号商品的详细描述</p>,1,"2025-04-04 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/25/800/800,0,650
586,10,热销女装550,75.67,781.59,99,358,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/10/800/800",这是第75号商品的描述,<p>这是第75号商品的详细描述</p>,1,"2025-04-22 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/29/800/800,0,653
587,8,热销男装323,597.15,1133.25,99,369,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1004/800/800",这是第76号商品的描述,<p>这是第76号商品的详细描述</p>,1,"2025-04-07 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/22/800/800,0,297
588,17,新款童装649,693.42,604.18,71,240,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1003/800/800",这是第77号商品的描述,<p>这是第77号商品的详细描述</p>,1,"2025-04-02 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/25/800/800,0,551
589,14,新款女装284,695.05,787.51,95,909,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1000/800/800",这是第78号商品的描述,<p>这是第78号商品的详细描述</p>,1,"2025-03-25 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,0,790
590,7,时尚电脑361,153.17,804.67,88,158,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1001/800/800",这是第79号商品的描述,<p>这是第79号商品的详细描述</p>,1,"2025-04-21 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/21/800/800,0,826
591,18,高端女装555,596.45,375.09,61,970,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1003/800/800",这是第80号商品的描述,<p>这是第80号商品的详细描述</p>,1,"2025-04-12 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/21/800/800,0,875
592,10,时尚男装196,858.13,892.70,42,411,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1006/800/800",这是第81号商品的描述,<p>这是第81号商品的详细描述</p>,1,"2025-03-26 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/27/800/800,0,514
593,17,新款女装381,858.93,169.91,26,904,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1/800/800",这是第82号商品的描述,<p>这是第82号商品的详细描述</p>,1,"2025-04-16 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/29/800/800,0,134
594,18,高端童装850,884.41,1070.37,78,898,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1004/800/800",这是第83号商品的描述,<p>这是第83号商品的详细描述</p>,1,"2025-04-03 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/29/800/800,0,110
595,13,高端男装609,879.40,641.96,17,377,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1000/800/800",这是第84号商品的描述,<p>这是第84号商品的详细描述</p>,1,"2025-04-21 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,0,293
596,10,新款手机321,496.75,648.16,49,473,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1005/800/800",这是第85号商品的描述,<p>这是第85号商品的详细描述</p>,1,"2025-04-14 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/20/800/800,0,745
597,17,时尚男装961,581.45,13.85,38,93,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800",这是第86号商品的描述,<p>这是第86号商品的详细描述</p>,1,"2025-04-02 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/22/800/800,0,407
598,6,新款电脑282,628.22,340.45,70,17,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/100/800/800",这是第87号商品的描述,<p>这是第87号商品的详细描述</p>,1,"2025-03-29 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/27/800/800,0,402
599,13,热销女装966,977.37,1279.48,1,85,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1005/800/800",这是第88号商品的描述,<p>这是第88号商品的详细描述</p>,1,"2025-04-21 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,0,756
600,14,时尚手机863,351.62,177.26,80,110,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1006/800/800",这是第89号商品的描述,<p>这是第89号商品的详细描述</p>,1,"2025-04-13 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/23/800/800,0,831
601,8,精品女装630,107.66,754.81,78,766,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1002/800/800",这是第90号商品的描述,<p>这是第90号商品的详细描述</p>,1,"2025-04-21 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/20/800/800,0,550
602,13,精品童装16,408.56,1176.25,14,894,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/100/800/800",这是第91号商品的描述,<p>这是第91号商品的详细描述</p>,1,"2025-03-29 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/25/800/800,0,246
603,16,时尚童装62,766.59,812.46,47,747,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1/800/800",这是第92号商品的描述,<p>这是第92号商品的详细描述</p>,1,"2025-04-13 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/23/800/800,0,393
604,6,时尚电脑813,153.86,381.12,11,602,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1005/800/800",这是第93号商品的描述,<p>这是第93号商品的详细描述</p>,1,"2025-03-28 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/24/800/800,0,541
605,8,精品女装112,833.64,1009.84,63,297,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1003/800/800",这是第94号商品的描述,<p>这是第94号商品的详细描述</p>,1,"2025-04-13 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/20/800/800,0,574
606,17,热销童装206,363.35,216.94,27,125,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1/800/800",这是第95号商品的描述,<p>这是第95号商品的详细描述</p>,1,"2025-04-06 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/25/800/800,0,787
607,9,热销电脑471,812.62,806.05,91,254,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/100/800/800",这是第96号商品的描述,<p>这是第96号商品的详细描述</p>,1,"2025-03-28 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/29/800/800,0,525
608,6,高端电脑420,596.71,879.92,56,635,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1002/800/800",这是第97号商品的描述,<p>这是第97号商品的详细描述</p>,1,"2025-04-02 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/24/800/800,0,745
609,14,时尚童装804,800.05,694.25,69,28,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1003/800/800",这是第98号商品的描述,<p>这是第98号商品的详细描述</p>,1,"2025-03-30 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/21/800/800,0,990
610,13,热销童装591,737.33,1040.04,73,807,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1005/800/800",这是第99号商品的描述,<p>这是第99号商品的详细描述</p>,1,"2025-04-17 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/27/800/800,0,380
611,10,高端女装28,333.01,686.41,9,235,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800",这是第100号商品的描述,<p>这是第100号商品的详细描述</p>,1,"2025-04-05 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/27/800/800,0,21
639,10,高端童装407,290.90,229.38,5,870,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1000/800/800",这是第1号商品的描述,<p>这是第1号商品的详细描述</p>,1,"2025-03-28 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/23/800/800,1,97
640,17,精品手机608,959.94,1258.16,96,918,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1004/800/800",这是第2号商品的描述,<p>这是第2号商品的详细描述</p>,1,"2025-03-30 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/26/800/800,1,725
641,9,时尚电脑164,78.77,949.45,72,443,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1/800/800",这是第3号商品的描述,<p>这是第3号商品的详细描述</p>,1,"2025-03-30 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/29/800/800,1,800
642,14,热销男装501,921.07,130.00,29,335,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1006/800/800",这是第4号商品的描述,<p>这是第4号商品的详细描述</p>,1,"2025-04-17 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/29/800/800,1,19
643,13,新款手机272,423.24,311.86,70,197,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1003/800/800",这是第5号商品的描述,<p>这是第5号商品的详细描述</p>,1,"2025-03-31 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/28/800/800,1,879
644,7,时尚电脑29,646.08,162.61,6,248,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1003/800/800",这是第6号商品的描述,<p>这是第6号商品的详细描述</p>,1,"2025-04-17 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/25/800/800,1,878
645,17,新款电脑985,519.38,748.77,83,584,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1004/800/800",这是第7号商品的描述,<p>这是第7号商品的详细描述</p>,1,"2025-04-12 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,1,485
646,10,精品童装187,700.16,1115.54,87,793,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/100/800/800",这是第8号商品的描述,<p>这是第8号商品的详细描述</p>,1,"2025-03-26 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/23/800/800,1,831
647,11,高端手机377,40.71,36.45,4,159,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1002/800/800",这是第9号商品的描述,<p>这是第9号商品的详细描述</p>,1,"2025-04-16 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/28/800/800,1,436
648,12,精品电脑192,565.94,283.98,64,812,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800",这是第10号商品的描述,<p>这是第10号商品的详细描述</p>,1,"2025-04-03 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,1,216
649,7,热销童装937,938.27,1060.86,16,171,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1000/800/800",这是第11号商品的描述,<p>这是第11号商品的详细描述</p>,1,"2025-04-08 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,0,448
650,16,新款手机693,345.99,691.02,48,205,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1/800/800",这是第12号商品的描述,<p>这是第12号商品的详细描述</p>,1,"2025-04-05 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/23/800/800,0,837
651,11,新款电脑359,261.98,231.01,45,660,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/100/800/800",这是第13号商品的描述,<p>这是第13号商品的详细描述</p>,1,"2025-03-25 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/26/800/800,0,929
652,16,精品男装529,377.30,313.53,30,850,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1000/800/800",这是第14号商品的描述,<p>这是第14号商品的详细描述</p>,1,"2025-04-15 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/21/800/800,0,258
653,13,时尚童装562,200.28,351.81,11,207,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1004/800/800",这是第15号商品的描述,<p>这是第15号商品的详细描述</p>,1,"2025-04-07 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/28/800/800,0,196
654,11,高端童装141,990.99,658.08,76,814,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1002/800/800",这是第16号商品的描述,<p>这是第16号商品的详细描述</p>,1,"2025-04-04 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/24/800/800,0,468
655,12,时尚手机308,510.72,730.85,71,50,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/10/800/800",这是第17号商品的描述,<p>这是第17号商品的详细描述</p>,1,"2025-04-18 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/24/800/800,0,155
656,10,精品手机109,667.40,1284.54,87,463,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1004/800/800",这是第18号商品的描述,<p>这是第18号商品的详细描述</p>,1,"2025-03-29 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/20/800/800,0,734
657,9,时尚童装370,344.49,741.14,63,541,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1006/800/800",这是第19号商品的描述,<p>这是第19号商品的详细描述</p>,1,"2025-03-24 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/24/800/800,0,226
658,7,时尚手机389,873.58,236.09,17,826,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1/800/800",这是第20号商品的描述,<p>这是第20号商品的详细描述</p>,1,"2025-04-07 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/25/800/800,0,265
659,16,精品男装370,687.90,382.98,59,444,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/10/800/800",这是第21号商品的描述,<p>这是第21号商品的详细描述</p>,1,"2025-03-26 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/28/800/800,0,204
660,9,热销女装193,931.06,99.47,64,496,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1006/800/800",这是第22号商品的描述,<p>这是第22号商品的详细描述</p>,1,"2025-04-18 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,0,987
661,12,高端手机480,131.77,216.49,94,254,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1006/800/800",这是第23号商品的描述,<p>这是第23号商品的详细描述</p>,1,"2025-04-12 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/24/800/800,0,22
662,6,时尚童装817,807.70,692.12,58,548,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1/800/800",这是第24号商品的描述,<p>这是第24号商品的详细描述</p>,1,"2025-04-01 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,0,475
663,9,热销手机125,311.66,195.66,64,789,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/100/800/800",这是第25号商品的描述,<p>这是第25号商品的详细描述</p>,1,"2025-03-27 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/26/800/800,0,576
664,8,精品电脑408,473.61,140.43,50,15,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1006/800/800",这是第26号商品的描述,<p>这是第26号商品的详细描述</p>,1,"2025-04-09 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/27/800/800,0,231
665,17,高端女装468,664.93,1088.63,92,49,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1004/800/800",这是第27号商品的描述,<p>这是第27号商品的详细描述</p>,1,"2025-04-22 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/21/800/800,0,763
666,15,高端电脑921,126.08,1029.31,30,269,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1004/800/800",这是第28号商品的描述,<p>这是第28号商品的详细描述</p>,1,"2025-03-29 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/23/800/800,0,810
667,13,高端男装593,783.89,156.71,6,438,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1004/800/800",这是第29号商品的描述,<p>这是第29号商品的详细描述</p>,1,"2025-04-20 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/27/800/800,0,81
668,8,高端童装505,169.55,381.04,91,720,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1/800/800",这是第30号商品的描述,<p>这是第30号商品的详细描述</p>,1,"2025-03-28 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/20/800/800,0,37
669,14,精品女装730,738.34,561.80,65,593,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1001/800/800",这是第31号商品的描述,<p>这是第31号商品的详细描述</p>,1,"2025-04-05 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,0,515
670,17,新款男装889,438.44,567.47,39,447,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1005/800/800",这是第32号商品的描述,<p>这是第32号商品的详细描述</p>,1,"2025-04-18 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/29/800/800,0,14
671,14,精品男装271,779.68,90.92,94,614,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/10/800/800",这是第33号商品的描述,<p>这是第33号商品的详细描述</p>,1,"2025-04-02 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/23/800/800,0,935
672,13,时尚手机356,605.96,1201.42,63,507,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1000/800/800",这是第34号商品的描述,<p>这是第34号商品的详细描述</p>,1,"2025-04-13 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/26/800/800,0,647
673,9,高端童装949,351.21,1025.00,9,441,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/10/800/800",这是第35号商品的描述,<p>这是第35号商品的详细描述</p>,1,"2025-04-04 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,0,497
674,14,热销男装463,731.76,293.13,67,95,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/100/800/800",这是第36号商品的描述,<p>这是第36号商品的详细描述</p>,1,"2025-04-17 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/20/800/800,0,74
675,17,时尚电脑98,866.32,47.90,68,748,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1005/800/800",这是第37号商品的描述,<p>这是第37号商品的详细描述</p>,1,"2025-04-15 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,0,848
676,12,热销电脑638,670.95,480.30,27,62,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1002/800/800",这是第38号商品的描述,<p>这是第38号商品的详细描述</p>,1,"2025-04-20 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/22/800/800,0,717
677,10,高端童装841,824.13,704.94,57,455,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/1005/800/800",这是第39号商品的描述,<p>这是第39号商品的详细描述</p>,1,"2025-04-20 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/24/800/800,0,848
678,18,精品童装42,454.05,142.46,81,362,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1006/800/800",这是第40号商品的描述,<p>这是第40号商品的详细描述</p>,1,"2025-04-16 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/28/800/800,0,361
679,7,高端女装102,473.45,55.09,73,361,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1000/800/800",这是第41号商品的描述,<p>这是第41号商品的详细描述</p>,1,"2025-04-03 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/29/800/800,0,112
680,14,新款男装24,886.28,400.54,44,938,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1004/800/800",这是第42号商品的描述,<p>这是第42号商品的详细描述</p>,1,"2025-04-06 18:45:53","2025-04-22 18:45:53",https://picsum.photos/id/29/800/800,0,407
